,Review,Calification
1205,"sabe mucho en todos los tema, pero en ocasiones las explicaiones no son tan claras como deberian",3.8
1206,"El profe valencia es el mejor profe del mundo, explica todo el tema de manera detallada, brinda demasiadas ayudas para subir la nota y tiene muy buen sentido del humor.: Da bastantes ayudas para subir nota.: Le hace bullying a los estudiantes, lo cual es algo gracioso jajajajaja",5.0
1207,"El profesor sabe muchísimo, no es difícil de pasar si se hacen las tareas que deja en clase y se estudia como es debido. Tiende a hablar muy rápido en muchas ocasiones, dando un desborde de ideas que llevan a confusiones, pero aún así repite lo que dice muchas veces hasta que uno por fin logra entender la idea. : Se aprende bien
No es difícil de pasar: Es algo complicado llevarle la idea a veces",4.1
1208,"Es un profe que resuelve dudas y es claro. Sin embargo, sus clases suelen ser aburridas, se dedica a leer diapositivas, lo vi anotando en el tablero como 2 veces en todo el semestre. A pesar de ser claro, sus clases se vuelven monotonas. : Sus parciales son conforme a los temas vistos y a los talleres no calificables.",3.0
1209,"Claro y asertivo, bastante metódico en la realización de sus clases a partir de presentaciones pero muy legibles sus clases.: Examenes sencillos que requieren de estudiar y practicar ejercicios y conceptos.: Recuerdo que me culpo repentinamente de plagio y luego de seguirlo para solucionar el problema se retractó.",4.4
1210,"Es un excelente profesor de laboratorio, sus guías son muy ilustrativas y no es fastidioso. Cada semana hace quices relacionados a la practica anterior y son breves pero hay que estar atentos y estudiar.: Quices 0 sorpresa, todas las semanas hace quiz de la practica anterior.: Es creativo con los quices.",5.0
1211,"Sus clases son extremadamente aburridas, y no hace mucho énfasis en dar a entender ejemplos y aplicaciones de los temas, sino que se limita a leer diapositivas y mostrar el orden para demostrar las fórmulas. Sin embargo, sus parciales no son difíciles, así que no es difícil dejar alta la materia, aun así no deja usar calculadora en ellos.: Se puede dejar alta. : Aburrido, voz arrulladora, poco dado a explicar ",3.0
1212,"Excelente profesor, transmite un profundo sentimiento de aprecio a la física.: Excelente explicando
No le importa extenderse en las consultas
Su énfasis en modelos es excelente
No se dedica solo a dar clases teóricas, sino que incluso lleva experimentos sencillos
Los puntos de los parciales son muy interesantes y divertidos: Los parciales, a pesar de ser entretenidos, son difíciles. No obstante, es generoso con la calificación que da.
Él designa un estudiante de doctorado para las clases de taller, lo malo es que se nota una diferencia abismal entre Robel y el profesor de taller en cuanto a lo justo que califica, que tanto tiene en cuenta la parte física del problema y la forma de explicar temas.",5.0
1213,"Es un profesor de la más alta calidad. Se esfuerza por que todos los estudiantes aprendan con rigor, además que se extiende el tiempo necesario y suficiente para aclarar cualquier duda. En cuanto a la forma de explicar, creo que es una de las mejores de la universidad, es calmada, pero con emoción. Siempre abre puertas a otras área del conocimiento...Leer más...: Muy amable, con gran conocimiento y esencialmente justo calificando.: Ninguna",5.0
1214,"Explica bien y lo hace de una forma inclinada a que pensemos como físicos creadores de modelos, no obstante, se atrasa mucho porque ahonda en dos temas que deberían ser vistos rápidamente porque ya se ha visto en otras materias. Eso causa bases débiles para mecánica analítica: Enfatiza en la creación de modelos: Se queda mucho en los temas y los últimos casi que no se ven",3.0
1215,"Excelente profesor, sus clases son muy entretenidas y lo mejor para un estudiante de física, pues se empeña en explicar el sentido físico de las cosas, abriendo siempre puertas a otras áreas del conocimiento, sus parciales son justos.",5.0
1216,"Excelente profesor, de los mejores profesores que he tenido.: Califica muy justamente y sus clases son apasionantes y entretenidas: Del profesor, nada, de la clase, la nota de taller que da un estudiante de posgrado, se nota mucho el bajón en el nivel ",5.0
1217,"Muy buen profesor. Sabe de los temas que habla y mas importante todavia, sabe como transmitirlos correctamente a los estudiantes. Por lo general da una pequeña introduccion interesante al tema, luego, da las clases justas al tema haciendo al final de cada clase una corta charla en la que deja  deja alguna incognita abierta. Suele dar consejos para ...Leer más...: Exelente pedagogia al enseñar. inspira pasion hacia los temas,",4.0
1218,"Es un profesor excelente, el único problema es que no enfatiza en muchos temas del curso, lo cual puede llegar a ser perjudicial para materias mas avanzadas en la carrera de física. : Explica muy bien todos los temas en los que enfatiza.
De cierta manera provoca un gusto profundo en los estudiantes con toda la visión de la física que muestra en el curso.: Medio semestre enfatizo solo en vectores.
El monitor asignado en taller es algo porquería, colocaba ejercicios mas difíciles que los que colocaba el profe robel en los parciales.",4.5
1219,"Es buen profesor, el único contra es que no alcanza a abarcar los temas finales porque a veces gasta su clase hablando de divulgación científica porque se emociona por su pasión a la física.",4.2
1220,"Un profesor muy amable. Las clases son entretenidas y prepara a sus estudiantes para adentrarse en el mundo de la física de una manera correcta. Sin embargo, el tiempo no alcanzó para tocar el último tema a profundidad (momentum angular). Los parciales no son difíciles si se estudia como él sugiere durante las clases.: Muy amable
Califica justo
Atento a que sus estudiantes aprendan: Me han dicho que con otros profesores se ven temas más densos en la misma materia",5.0
1221,"Un profesor fantástico, lo recomiendo para cualquiera que se interese por la física teórica, sus clases son algo inolvidable y logra hacer sus clases muy interesantes y creativas sin perder rigor.: Demasiados para enumerarlos",5.0
1222,"Excelente profesor, se aprende con él, es buena gente, de los mejores. Cuando la vi realizaba únicamente dos parciales, pero eran manejables y  el profesor calificaba suave, lo justo, la otra nota era un proyecto que se debía presentar al final de semestre. Las clases de taller eran con otro profesor y pues esas si eran aburridas. : Se aprende con él y es un sol de profesor. ",5.0
1223,"El profesor Robel es lo máximo, se aprende demasiado con él; en especial lo recomiendo para los físicos. 
Hace tres parciales manejables, y al final un ""proyecto"" que vale en 10 %. La única mancha del curso es la clase de taller, la cual corresponde a la profesora Vaquero; son clases aburridas, escueleras, no se aprende nada, máximo explica un par ...Leer más...",5.0
1224,"Es buena gente y los temas a tratar son acertados, la explicación teórica en algunas ocasiones es complicada. es exigente con la puntualidad de los estudiante. Trata de que los estudiantes sean autónomos al llegar al objetivo experimental y por lo tanto se limita a guiar y no a mandar. : ayuda a resolver dudas y es muy metódico.: en algunas ocasiones se pone bravo.",4.0
1225,Excelente profesor. Se esmera por el aprendizaje de sus estudiantes. ,5.0
1226,"Muy buen profesor de laboratorio, se aseura de que los estudiantes entiendan las expliucaciones tanto teoricas como experimentales de todo el laboratorio, sin embargo hay que saberlo tratar y no hacerlo enojar, puede ser extremadamente odioso si quiere: excelentes explicaciones ampliconocimiento de los temas: puede ser muy rabón ",4.5
1227,"Creo que era un profesor muy amable hasta el semestre en el que la vi con el, al principio fue muy amable tanto en las magistrales como en las clases de taller, luego se volvio personal y me hacia trabajar solo en los talleres, en el ultimo parcial el organizo a las personas en el auditorio y no bastarle con eso se la paso detras mio vigilandome to...Leer más...: Los parciales no son tan duros
Los talleres son en grupo: Parece rencoroso",3.0
1228,"El profe explicaba mas o menos. Trataba de hacer su clase dinámica pero no lo lograba mucho, y siempre era aburridita. Los temas los explicaba como por encima, digamos que uno no entendía muy bien y tenia que estudiar a parte, y no había mucho espacio para resolver dudas porque la materia se veia en un auditorio con muchas personas más. En los parc...Leer más...",3.5
1229,"muy mal profesor, no explica mucho en realidad so se llega a aprender algo es por taller, es muy fácil pasarla y dejarla muy alta pero no se aprende mucho y se sale muy mal preparado para los próximos cursos.: facil: no se aprende nada y al final la nota es a consideración de el.",2.0
1230,"Demasiado malo.. Este man es un bruto completo.. Vergüenza para el departamento de física.: Nada: Perezoso, mal docente, inexperto, pesimo",1.5
1231,"Trata de ser lo más claro  posible,  aunque a veces deja muchos vacíos. ",3.8
1232,"Es maravilloso, y un amor de persona. Fundamentos de física teórica con él, consistió en una introducción al Mecánica Newtoniana. Las clases fueron bastante divertidas, siempre hubieron chistes. Los parciales son justos, y la definitiva se puede dejar alta. ¡Super-recomendado!",5.0
1233,"Es el profesor perfecto para adquirir buenas bases en física, sea que se ya se conozcan los conceptos o que nunca en su vida haya tocado un libro de física. Deja un trabajo grupal por cada tema estudiado y más que el que los procedimientos sean correctos, le interesa que uno trabajé, intercambie conocimientos en grupo. La nota de trabajos vale un 2...Leer más...: -Se aprende mucho en su clase
-Tiene mucho conocimiento y se da a entender
-Es humilde y buena persona
-Sus clases son amenas
-Siempre está abierto al diálogo: -No se cubren todos los temas de mecánica",5.0
1234,Es todo un rockstar!,5.0
1235,"Excelente profesor, con él se aprende las bases de mecánica, aunque si bien no se cubrieron todos los temas, todo quedó claro, deja talleres grupales que cuestan 25% y siempre está dispuesto a resolver dudas y aún si salen un poco del taller. Da bonos, y también comparte reflexiones de lo que hacemos y el por qué. Entretenido totalmente recomendado.: -Amable 
-Entretenido
- Explicaciones claras
- Bonos
: - No se cubrieron todos los temas",5.0
